cell_id,lat,lon,PC1,PC2,PC3,PC4,kmeans_label,dbscan_label
838acbfffffffff,3.2894569924801984,-64.06427512104406,-1.602711418853482,-1.2955215743741428,-0.178893929070051,0.7916187519360742,0,1
83d6ddfffffffff,-43.8197260390043,30.45572705103244,-1.468848465579195,-1.0762820243589526,0.2286794952251313,-0.5812829500507751,0,1
83ee61fffffffff,-69.61226166678206,-60.15788380908254,-1.698131121967622,-1.4517991124205518,-0.4694189338768135,1.7702455460129825,0,1
838236fffffffff,-6.045178459171025,13.24909618995622,-1.398965982001099,-0.9618291165240808,0.441451157836041,-1.2979993999474877,0,1
83e649fffffffff,-63.0624343477196,-5.376395305915809,-1.5895448703481343,-1.2739575187563732,-0.1388056512514863,0.6565823104850518,0,1
831740fffffffff,61.6956466439377,171.5859967352311,4.373013446005955,1.5574163434963275,-0.5273045639135708,0.7033621026801464,2,3
83f25efffffffff,-75.41301941705598,-110.60612406095932,-1.6478032031912664,-1.369372496274405,-0.3161851847954001,1.2540811879479294,0,1
832bb4fffffffff,50.32890719824136,-75.99526514895253,-1.6545485699485472,-1.3804199977405014,-0.3367228478317046,1.3232618333399455,0,1
834586fffffffff,19.60329408330185,-79.09189442673616,5.657399135152314,0.87615149170486,-0.5472467027179398,2.563533347590337,2,-1
83c46bfffffffff,-44.52607016117936,-23.853227905991865,-1.558963971851639,-1.2238723961631632,-0.0456957861740207,0.3429438723124051,0,1
831400fffffffff,55.25746462939812,127.08774514928744,-1.4322283321172162,-1.0163058966453369,0.3401770591752028,-0.956859928797988,0,1
835b29fffffffff,6.418859101744409,172.57339524823288,-0.4444873548334764,2.43259065381554,0.1312843424664656,-0.3472506631596693,1,2
832c2dfffffffff,43.6047913620976,43.88374217775733,2.892980545975825,-2.311242786688416,-0.2309987353425546,-1.140124426247887,3,0
832ef4fffffffff,43.9584672305617,141.52739117630097,5.2574739147468925,1.4908750125988417,-0.3943740074963982,-0.5425685185283784,2,3
83272afffffffff,50.49416225838477,-92.66076445220206,-1.706035606571739,-1.4647450067499388,-0.4934857707318715,1.8513141322116229,0,1
838125fffffffff,-16.131183353632146,-44.33971549279869,-1.5521496810092923,-1.212712011445761,-0.0249482695174314,0.2730563398289273,0,1
836c58fffffffff,0.3223427061890079,-90.74958524818057,2.911673878381829,-2.7300960976012445,-0.8503373616126224,1.1306077506068668,3,0
83be28fffffffff,-36.91583888167987,151.9234197144035,-1.438438126890918,-1.02647624309723,0.3212700557199446,-0.8931721226853018,0,1
83d1abfffffffff,-44.3520477751606,6.066232435872624,-1.5175689190494843,-1.156075948175021,0.080340006454011,-0.0816047952301753,0,1
838d8efffffffff,-6.47467244005455,110.7949210200145,3.802915748660528,-2.4428338946896138,-0.1506095287768055,-1.8016457274033315,3,0
830d2bfffffffff,70.99719567035423,-148.00406852759846,-1.6561703418295548,-1.3830761212513196,-0.3416606674658906,1.3398947651646864,0,1
83f14bfffffffff,-81.36675295666872,22.200401682117185,-1.5836801918654402,-1.2643524006853932,-0.120949425663185,0.5964340254401339,0,1
838186fffffffff,-9.309126034153456,-33.90217199523967,-1.5121337127105523,-1.147174215747636,0.0968886153493369,-0.1373484035314198,0,1
8307acfffffffff,74.75054899623107,-18.2200186391953,-1.5112676741908355,-1.1457558255902824,0.0995254485912368,-0.1462305156365457,0,1
831e75fffffffff,50.37269808250483,26.87234657470437,-1.4037216796400904,-0.9696179556679808,0.4269714535995388,-1.2492248493865978,0,1
83f155fffffffff,-84.82836253397666,55.7549808415846,-1.5664502244356198,-1.2361333138231,-0.068489229215276,0.4197230607484399,0,1
83965bfffffffff,-8.555449483962924,19.79462318966777,-1.3962949681310983,-0.9574545538491984,0.4495836115337069,-1.3253933831105518,0,1
