cell_id,lat,lon,eq_count,eq_mag_mean,eq_mag_max,eq_depth_mean,eq_energy_log,eq_days_since_last_major,cyclone_count,wind_mean,wind_max,pressure_min_mean,dist_nearest_volcano_km,volcano_count
830670fffffffff,64.6229124113388,-30.38345384956711,0.0,,,,,,0.0,,,,3859.5508589237593,0
83b5acfffffffff,-33.091346251641596,-150.93087739847533,0.0,,,,,,2.0,40.0,55.0,986.75,2921.016420943905,0
83065efffffffff,62.604292702028985,-38.88514565784677,0.0,,,,,,1.0,50.0,50.0,985.0,4202.498627846723,0
83b98cfffffffff,-29.68963595699026,136.122127845999,0.0,,,,,,0.0,,,,2629.0311873309806,0
83184cfffffffff,45.20549518000285,-1.6012010740296294,2.0,1.4500000000000002,1.6,0.0,7.331879480002062,,0.0,,,,1352.9213797830596,0
836885fffffffff,1.3980590557821968,115.17718652901173,0.0,,,,,,0.0,,,,734.9960009719973,0
83868cfffffffff,-0.6680045325580286,84.09459812334187,5.0,5.0,5.6,12.760000000000002,13.37440880749723,,0.0,,,,2949.4751092014717,0
83a270fffffffff,-18.742988719724103,54.66039530102272,0.0,,,,,,38.0,61.25,100.0,968.1166666666667,298.8644665105195,0
83e998fffffffff,-71.57287225281198,-83.53833349604012,0.0,,,,,,0.0,,,,6349.2388220411,0
838c34fffffffff,-9.808343361132025,108.77723504827297,97.0,4.883505154639175,6.5,18.569072164948455,14.785610974403225,18947.0,19.0,34.21052631578947,50.0,995.5,311.87021339738453,0
830610fffffffff,72.08199559197769,-35.84950337317906,0.0,,,,,,0.0,,,,4391.006206806288,0
839c61fffffffff,-19.102378759146752,137.1832704312191,0.0,,,,,,8.0,22.5,25.0,1000.1875,1604.1297132564634,0
832071fffffffff,49.61912624847971,79.71224941438875,0.0,,,,,,0.0,,,,4525.777812835803,0
83ec80fffffffff,-63.64438015711458,136.8984437155855,0.0,,,,,,0.0,,,,3854.057698549343,0
83f2ccfffffffff,-77.65697743379204,-96.67099200139313,0.0,,,,,,0.0,,,,5804.78530739328,0
83e233fffffffff,-62.23180309018324,-133.03946303918292,0.0,,,,,,0.0,,,,4308.416556777008,0
83ab83fffffffff,-26.787546433361396,63.62019489604818,0.0,,,,,,22.0,35.46875,47.5,994.96875,1012.3344470147423,0
83e0c5fffffffff,-53.27627240144689,54.7019880944604,0.0,,,,,,0.0,,,,3562.8579373573284,0
83764efffffffff,1.2500077607653004,166.8608776790609,0.0,,,,,,0.0,,,,1740.5121463629132,0
834e25fffffffff,16.575989760285204,152.62909353267665,0.0,,,,,,66.0,50.75581395348837,80.0,990.0357142857143,2315.793508995048,0
83cd06fffffffff,-47.62042070258992,92.68163726207027,0.0,,,,,,0.0,,,,4412.795377009299,0
83f202fffffffff,-80.31052604226147,-141.8385994400314,0.0,,,,,,0.0,,,,4996.726867720619,0
83ca5bfffffffff,-43.17312698617195,67.5374809726267,0.0,,,,,,2.0,37.5,45.0,995.5,2673.9214350155166,0
83385afffffffff,30.918108360388917,8.913694860557662,0.0,,,,,,0.0,,,,942.3367624653524,0
83a0f2fffffffff,-12.735305013917914,-135.8219796135833,0.0,,,,,,1.0,30.0,30.0,997.0,4297.681131976754,0
834093fffffffff,35.94614898639071,112.86265582808704,0.0,,,,,,1.0,35.0,35.0,1000.0,1582.661597887049,0
834eadfffffffff,24.14351861125909,152.665145110851,0.0,,,,,,29.0,47.5,85.0,988.8,2303.0231873829835,0
8348d4fffffffff,31.869224919267705,-104.13166547922678,14.0,4.842857142857143,5.4,6.713281766142858,13.473536670630006,,0.0,,,,9256.68080281734,0
8361a2fffffffff,11.708391587311493,83.91665338948941,0.0,,,,,,80.0,31.81451612903226,65.0,1000.29,3558.829673707735,0
834cf6fffffffff,20.602615387820418,-70.0440790595245,1.0,4.6,4.6,89.1,11.7,,30.0,58.25,145.0,985.02,8036.449749749691,0
8305a1fffffffff,73.2276582409789,115.7128038008585,1.0,4.7,4.7,10.0,11.850000000000001,,0.0,,,,4570.560964345234,0
833b51fffffffff,33.27269930293736,-45.046516556400974,0.0,,,,,,28.0,49.732142857142854,87.5,994.5384615384615,5201.526459077934,0
83c643fffffffff,-31.534687826446593,-138.10660903612452,0.0,,,,,,1.0,40.0,40.0,990.0,4111.048266517116,0
833a81fffffffff,25.144850766654336,-55.01298932412045,0.0,,,,,,21.0,51.904761904761905,90.0,989.9605263157895,6493.003581776321,0
83f393fffffffff,-82.91396414800259,155.340377916172,0.0,,,,,,0.0,,,,5035.687767551851,0
831e5afffffffff,44.730373385940176,29.468849419236644,0.0,,,,,,0.0,,,,987.352975451647,0
838ed8fffffffff,-20.780975254680005,-86.27154093381625,0.0,,,,,,0.0,,,,9167.216334174196,0
835f6dfffffffff,6.621131338154659,-65.66252850876266,1.0,4.5,4.5,13.2,11.55,,0.0,,,,8406.177677611593,0
83aadbfffffffff,-34.03737570416073,80.60724609989977,0.0,,,,,,7.0,36.25,40.0,996.2857142857143,2823.6323977118336,0
83d899fffffffff,-40.502196596797795,137.65485438970106,0.0,,,,,,0.0,,,,3324.85708087043,0
8368c6fffffffff,1.5910136230964425,121.01430953555568,47.0,5.050000000000001,6.6,84.90872340425533,15.169513705651749,15610.0,0.0,,,,205.55073432878973,0
83b8dbfffffffff,-20.31071174623156,125.1291003939901,0.0,,,,,,4.0,25.0,30.0,996.5,1317.9970495898294,0
8316f6fffffffff,49.701944540778946,163.80046607231583,0.0,,,,,,20.0,46.94444444444444,60.0,985.25,3270.9336823005856,0
8317b4fffffffff,54.89082553123374,143.87135485869857,2.0,5.0,5.4,2.0,12.926572375596104,,1.0,40.0,40.0,996.0,2643.133624321883,0
833205fffffffff,33.71078588422789,168.4988158687005,0.0,,,,,,16.0,42.11538461538461,50.0,999.96875,3459.224322408974,0
83c431fffffffff,-37.805893226821226,-37.30704359550982,0.0,,,,,,0.0,,,,6956.77471518209,0
832b63fffffffff,40.174688654262994,-57.99212956304299,0.0,,,,,,35.0,57.42857142857143,100.0,985.0380952380953,5900.399012439653,0
83c19dfffffffff,-33.90067901887894,-19.585571183772487,0.0,,,,,,0.0,,,,5472.682950826171,0
837229fffffffff,7.111077115360859,141.1626429772477,3.0,5.433333333333334,5.9,17.666666666666668,13.73724755344236,,57.0,39.66216216216216,75.0,1000.3222222222222,1259.5784498302103,0
83e0e3fffffffff,-54.20170281396907,55.272575782231264,0.0,,,,,,0.0,,,,3664.91371023624,0
834d8afffffffff,26.23303075161534,-70.99000118142585,0.0,,,,,,20.0,64.25,130.0,982.0263157894736,7736.279337024956,0
836e00fffffffff,4.991810494002974,-116.0765412793986,0.0,,,,,,0.0,,,,6942.009322115396,0
838276fffffffff,-5.39341258793042,5.961701361511545,0.0,,,,,,0.0,,,,1389.238620322179,0
833745fffffffff,38.61932048811584,-139.38414770622046,0.0,,,,,,0.0,,,,7111.588790565258,0
8320f3fffffffff,40.31836402020335,77.83898594122036,146.0,4.9645890410958895,7.04,26.767561643835613,15.621083504741883,20448.0,0.0,,,,4465.065893600453,0
8342a0fffffffff,21.249781424472253,61.3225828613817,3.0,5.266666666666667,5.4,17.666666666666668,13.252411889157255,,24.0,47.75,102.0,984.9642857142857,2372.804771162427,0
835748fffffffff,16.02754953808855,-25.614195708487504,0.0,,,,,,14.0,30.0,50.0,1004.9375,4079.6835823409283,0
835b73fffffffff,8.096798351374835,170.56537459563594,0.0,,,,,,14.0,36.81818181818182,45.0,1002.1428571428571,2456.7696509017446,0
835c5afffffffff,6.675504642677229,-144.49630239233548,0.0,,,,,,0.0,,,,4229.847356575296,0
83b3a3fffffffff,-21.09845317317768,-76.61907804709692,0.0,,,,,,0.0,,,,9926.121771810987,0
83c94dfffffffff,-49.56452227892653,107.90761156924806,4.0,4.7,4.9,10.0,12.548352789372677,,0.0,,,,4633.354233774228,0
830398fffffffff,77.13189781882,-144.2181846501849,0.0,,,,,,0.0,,,,6323.171681379036,0
832032fffffffff,44.34216763094209,67.11957703682265,0.0,,,,,,0.0,,,,3601.600607041215,0
83cca2fffffffff,-37.38016620656738,86.93158277761522,0.0,,,,,,2.0,25.0,25.0,1008.25,3494.282638242809,0
837ccdfffffffff,8.60794424075523,-24.221308030557285,0.0,,,,,,2.0,31.25,35.0,1006.5,3836.093891557196,0
830d31fffffffff,73.80911693679418,-158.97358643021138,0.0,,,,,,0.0,,,,5893.996331493467,0
83c36efffffffff,-36.10094292760324,-66.40857619804284,0.0,,,,,,0.0,,,,9255.428940084186,0
834990fffffffff,20.047426368680032,-97.69355325884024,1.0,4.7,4.7,10.0,11.850000000000001,,17.0,39.85294117647059,80.0,999.3823529411765,9389.122669852402,0
83ec86fffffffff,-62.62353096015152,137.92406744182318,0.0,,,,,,0.0,,,,3755.0808978635673,0
835f1efffffffff,6.082130426201373,-53.78628491287907,0.0,,,,,,0.0,,,,7102.064159126329,0
834c8efffffffff,20.631819039279996,-72.76744873984642,0.0,,,,,,18.0,51.111111111111114,110.0,992.5294117647059,8257.964740633946,0
8358a0fffffffff,10.399269313122204,2.5775305045218935,0.0,,,,,,0.0,,,,986.0403156737711,0
839a36fffffffff,-16.521729756164387,-170.56701363453845,7.0,5.085714285714286,6.2,19.508999999999997,14.187147916176526,8325.0,22.0,51.18421052631579,85.0,981.728947368421,550.606805535209,0
83b562fffffffff,-35.59582197141365,-164.11660373044856,0.0,,,,,,2.0,45.0,45.0,986.25,1681.3603104194476,0
837882fffffffff,-5.6414263153252895,-141.4244948249699,0.0,,,,,,0.0,,,,3891.9736613412033,0
836e24fffffffff,1.485984729213258,-117.00356852971373,0.0,,,,,,0.0,,,,6713.583626318269,0
83e9acfffffffff,-69.95763973011215,-100.42710576343356,0.0,,,,,,0.0,,,,5804.131935440863,0
830f43fffffffff,59.12131250273987,-62.09338252582615,0.0,,,,,,0.0,,,,5464.577292021042,0
839155fffffffff,-10.024372524043832,-126.52908735191369,0.0,,,,,,0.0,,,,5348.81188403868,0
8326b4fffffffff,43.87740968090208,-109.37862103419319,0.0,,,,,,0.0,,,,9031.808721673146,0
839236fffffffff,-7.57828031650306,-107.2372824511079,4.0,4.725,4.9,10.0,12.522394195076352,,0.0,,,,7475.550731392546,0
832e10fffffffff,41.94131649316034,145.79180000600107,32.0,5.23375,6.69,27.253093749999998,15.258665586681254,27098.0,28.0,47.78846153846154,60.0,994.7962962962963,1639.5376048526,0
834cb2fffffffff,24.420354620925753,-75.02483906389025,0.0,,,,,,12.0,55.625,110.0,977.8333333333334,8181.279598282413,0
83681efffffffff,4.7947878552441034,117.20072903240751,0.0,,,,,,0.0,,,,736.6474330805603,0
836343fffffffff,11.95034502037223,63.31016847000191,0.0,,,,,,14.0,27.129629629629633,32.5,1000.9375,2361.9401108627085,0
838d75fffffffff,-16.794866582109282,105.51813575763806,0.0,,,,,,47.0,54.52127659574468,110.0,981.7446808510638,1159.8406506603505,0
83cfaefffffffff,-49.43805974223631,-71.35863965696359,0.0,,,,,,0.0,,,,8221.357307784809,0
836d40fffffffff,10.52133590928372,-88.35588338376162,2.0,4.55,4.6,33.0,11.932474080687586,,3.0,37.5,52.5,1002.0,10033.470559454125,0
83cc16fffffffff,-40.59755231201223,86.04099556630356,4.0,4.7775,5.21,10.0,12.776481498440402,,2.0,50.0,60.0,981.5,3575.4813661725393,0
83ed02fffffffff,-66.12660886742033,163.8146865004259,0.0,,,,,,0.0,,,,3214.1196685033024,0
83bd21fffffffff,-42.25762996863116,36.11695092963936,0.0,,,,,,0.0,,,,2966.2210080722425,0
835f40fffffffff,7.595720343600667,-62.10130711137018,0.0,,,,,,0.0,,,,8005.988715226003,0
836053fffffffff,11.446715878056429,68.83403211151894,0.0,,,,,,17.0,35.17595307917889,85.0,998.4604105571848,2964.6049353749117,0
83b352fffffffff,-24.14631343680087,-67.55594088792108,420.0,4.72304761904762,8.2,174.21055714285714,17.107135944007307,7721.0,0.0,,,,9092.118979847639,0
83d8d1fffffffff,-41.557239409166975,131.23634227532955,0.0,,,,,,0.0,,,,3741.9854966821076,0
834db5fffffffff,30.82404352559495,-69.89916476386227,0.0,,,,,,38.0,47.828947368421055,110.0,995.9142857142857,7353.307619194329,0
83e81afffffffff,-64.30360098845568,-81.70607463440103,0.0,,,,,,0.0,,,,6766.3992051952855,0
83f119fffffffff,-82.3670728355343,92.35719487297496,0.0,,,,,,0.0,,,,5722.668651414613,0
83a373fffffffff,-13.385655455026356,51.01560261653429,0.0,,,,,,28.0,47.86,107.5,982.72,848.3602831631126,0
834ca4fffffffff,25.300083623306048,-71.31348982140679,0.0,,,,,,30.0,62.916666666666664,125.0,978.06,7824.054230494354,0
8384cafffffffff,-12.174587914259254,71.63702545639164,0.0,,,,,,130.0,32.121212121212125,75.0,994.9545454545455,1971.2241928649958,0
83d91afffffffff,-52.852008814608986,141.81375202013837,6.0,4.926666666666667,6.16,10.833333333333334,14.054680242510981,31452.0,0.0,,,,3114.5302627121155,0
83d95cfffffffff,-54.74447150308952,129.1335588002875,0.0,,,,,,0.0,,,,3971.8882327844685,0
83a12efffffffff,-28.074774778396527,-134.95965770582038,0.0,,,,,,3.0,52.5,60.0,980.8333333333334,4397.121255335981,0
834f22fffffffff,12.278300391095241,158.15899511157062,0.0,,,,,,40.0,41.693548387096776,75.0,994.030303030303,1952.1266782942005,0
832661fffffffff,39.79279142963398,-86.76315161526209,0.0,,,,,,5.0,19.0,30.0,1006.6,8000.138543669833,0
8311a5fffffffff,56.16065587829332,31.932536002373496,0.0,,,,,,0.0,,,,2125.6335798222503,0
835d44fffffffff,19.698880637058604,-144.6734858637609,0.0,,,,,,23.0,59.130434782608695,95.0,983.2222222222222,5182.599331642979,0
835792fffffffff,17.916907544850105,-45.55154217519009,2.0,5.145,5.79,21.5,13.490015039736154,,29.0,43.706896551724135,102.5,999.4629629629629,6164.819861063075,0
83058afffffffff,70.47038276621151,130.57435254178264,3.0,5.963333333333334,6.67,13.333333333333334,15.008242723093668,36046.0,0.0,,,,4179.420335719494,0
833722fffffffff,42.49432741138064,-149.84770844197257,1.0,5.2,5.2,10.0,12.600000000000001,,0.0,,,,6787.264966843718,0
836641fffffffff,3.7560113905138923,-67.66579246952651,0.0,,,,,,0.0,,,,8655.980913574485,0
83baa5fffffffff,-33.2356809391656,-175.01821130523282,0.0,,,,,,14.0,38.07692307692308,60.0,991.0192307692307,852.3068016379965,0
83c74dfffffffff,-35.114947522764645,-146.55271003138566,0.0,,,,,,3.0,50.0,55.0,978.0,3240.2952359079586,0
832430fffffffff,45.57555494503691,97.64397317682472,6.0,4.983333333333333,5.8,16.666666666666668,13.587766623140077,,0.0,,,,3125.5988338293255,0
839944fffffffff,-8.50174121356071,-2.113468552890962,0.0,,,,,,0.0,,,,2155.491604419387,0
83bcdafffffffff,-23.34569991776228,28.45250613971444,0.0,,,,,,5.0,28.0,40.0,990.8,2038.3220272824537,0
83ec55fffffffff,-75.2275733254736,140.17163851826493,0.0,,,,,,0.0,,,,4518.053420879913,0
834e10fffffffff,22.333432217491833,154.1126987793424,0.0,,,,,,42.0,45.67307692307692,100.0,991.6833333333333,2529.0114811758112,0
836e5afffffffff,12.102749665375296,-121.03389040419343,0.0,,,,,,67.0,44.514925373134325,125.0,999.0,6750.7949056553725,0
834a5afffffffff,21.817414078055723,139.27865097834322,0.0,,,,,,102.0,58.35164835164835,105.0,976.979797979798,1317.2956095006289,0
83961dfffffffff,-11.12698281348965,27.926108657487656,2.0,4.75,5.0,7.5,12.371081852649533,,0.0,,,,1078.1971533162837,0
83aa48fffffffff,-22.789562287706566,83.78733517018782,0.0,,,,,,17.0,30.964285714285715,65.0,998.0,2895.4030204078167,0
831b31fffffffff,59.32535198938261,-48.18050048366283,0.0,,,,,,0.0,,,,4678.876509559757,0
8308e5fffffffff,67.29029948639398,16.247101110308872,0.0,,,,,,0.0,,,,2945.3603075017622,0
83f018fffffffff,-76.43032163711062,68.84643758450859,0.0,,,,,,0.0,,,,6180.752580607969,0
83e049fffffffff,-56.45232905709382,42.35268125661965,0.0,,,,,,0.0,,,,4066.377495570445,0
83f0a0fffffffff,-74.66290158608366,87.57203164001865,0.0,,,,,,0.0,,,,5910.334295110171,0
83584dfffffffff,14.251322909571245,17.780305936274058,0.0,,,,,,0.0,,,,1193.7368522912923,0
83e580fffffffff,-55.24728175466199,114.81426648757535,0.0,,,,,,0.0,,,,4885.022384014674,0
83ef30fffffffff,-85.63241776870044,-34.53859712901599,0.0,,,,,,0.0,,,,6184.346317567825,0
8304d1fffffffff,66.56215360275623,159.89108819415625,0.0,,,,,,0.0,,,,4196.0187672376605,0
83de9efffffffff,-52.542272775628305,-35.68933779613531,0.0,,,,,,0.0,,,,7850.739039749122,0
83ca4afffffffff,-41.17405207093296,68.5740871878218,0.0,,,,,,3.0,51.25,52.5,980.75,2524.8289356401538,0
83c8a4fffffffff,-35.150404920835335,112.1608392897629,0.0,,,,,,0.0,,,,3000.284336907998,0
8362a8fffffffff,6.775986828686509,57.145149542783834,0.0,,,,,,8.0,30.0,30.0,1000.125,1775.3373964888892,0
83b258fffffffff,-32.73385322272433,-65.1374846057349,0.0,,,,,,0.0,,,,9057.58914478384,0
83ad8cfffffffff,-26.214514548700336,16.836685109845643,0.0,,,,,,0.0,,,,3049.9650997119065,0
83d7adfffffffff,-53.43768517954387,40.43560861900358,0.0,,,,,,0.0,,,,3807.8107696726106,0
839a8afffffffff,-7.21585860800151,-168.4043604271402,0.0,,,,,,0.0,,,,1219.8949842158447,0
832e5afffffffff,40.849891113949965,133.81308201353832,1.0,5.09,5.09,478.3,12.434999999999999,,20.0,42.35294117647059,60.0,997.75,918.1630519010392,0
83456cfffffffff,21.642321303375123,-96.39054933249506,1.0,5.6,5.6,10.0,13.2,,63.0,36.785714285714285,90.0,999.7061224489797,9574.17557798373,0
83d0b1fffffffff,-50.88971306745648,3.3714643093085295,0.0,,,,,,0.0,,,,5579.563394068902,0
83db4bfffffffff,-59.26221437557962,159.31017385516085,32.0,5.2906249999999995,7.3,17.34959375,15.909952014464288,870.0,0.0,,,,2646.5304732606432,0
832931fffffffff,30.857506726662294,-122.94163009445539,0.0,,,,,,7.0,24.285714285714285,45.0,1009.7678571428571,7639.1124860800055,0
839768fffffffff,-21.85979492788423,21.634130153443387,0.0,,,,,,1.0,17.77777777777778,17.77777777777778,999.0,2407.216979919052,0
837a8bfffffffff,7.962933390624178,45.75654255703477,0.0,,,,,,0.0,,,,583.6449136488179,0
83bbb5fffffffff,-40.503280648676956,-171.04083054417626,0.0,,,,,,2.0,35.0,40.0,988.0,1069.422418259118,0
830761fffffffff,63.15945258392492,-13.514204927769976,0.0,,,,,,1.0,45.0,45.0,981.5,3072.206167525711,0
839b31fffffffff,-23.42008976612796,-172.1864049926135,3.0,4.533333333333333,4.6,11.686666666666667,12.083077438168312,,13.0,49.09090909090909,105.0,984.6363636363636,941.3333009082768,0
830a45fffffffff,72.48605457150198,94.21539774759985,0.0,,,,,,0.0,,,,4881.274878434619,0
83ce5efffffffff,-38.813427618826445,-84.80202437375006,0.0,,,,,,0.0,,,,8096.145819526519,0
83ecd3fffffffff,-67.47956331384961,123.02177065888532,0.0,,,,,,0.0,,,,4605.394687849627,0
83b85bfffffffff,-26.44014073664362,121.29532210983876,1.0,4.5,4.5,10.0,11.55,,9.0,26.944444444444443,30.0,999.1111111111111,1951.7155769008514,0
830a28fffffffff,67.04158151497033,86.47996384203636,0.0,,,,,,0.0,,,,4747.726166395095,0
83d06cfffffffff,-42.99608410412231,24.46369318789699,0.0,,,,,,0.0,,,,3770.506811655546,0
83caa2fffffffff,-44.462608316837645,49.32468471461934,0.0,,,,,,0.0,,,,2647.644964608889,0
838a43fffffffff,-2.1274508014063995,-68.99869727511815,0.0,,,,,,0.0,,,,8873.849877637402,0
83cf10fffffffff,-51.83689932514705,-73.54389792353021,4.0,5.855,6.87,19.5,15.134879976328165,19888.0,0.0,,,,7932.378698562941,0
83550bfffffffff,20.571854741617194,-10.366773893348071,0.0,,,,,,0.0,,,,2756.0755724118067,0
839ca8fffffffff,-10.223768461846387,146.2519416942207,0.0,,,,,,12.0,40.833333333333336,60.0,992.0833333333334,561.9328212194408,0
834b83fffffffff,21.537409179452776,122.92323556491094,3.0,4.666666666666667,4.9,17.133333333333333,12.355746090539691,,127.0,58.7037037037037,110.0,975.8793103448276,283.73320660028287,0
83eb62fffffffff,-67.97803614048362,-154.0591654274969,0.0,,,,,,0.0,,,,3775.0586626157037,0
839bb5fffffffff,-19.847225616138495,-165.0666353820731,0.0,,,,,,17.0,42.0,115.0,986.6,1213.9879562237197,0
837b75fffffffff,-8.604219223435798,43.835931054353985,1.0,4.7,4.7,32.1,11.850000000000001,,15.0,45.642857142857146,72.5,992.7142857142857,353.33514690714276,0
833912fffffffff,36.04272962078057,-9.191744783242235,1002.0,2.488796680497926,5.0,14.621357285429141,13.142735913690307,,5.0,22.0,30.0,1008.7,2072.093105685384,0
839986fffffffff,-11.23498482319729,-15.816893424187082,0.0,,,,,,0.0,,,,3501.399535846478,0
83480efffffffff,26.310986228232927,-109.24944387545544,3.0,4.8,5.2,11.666666666666666,12.702760516148048,,18.0,46.80555555555556,110.0,990.7,8550.407157053925,0
8398c8fffffffff,-23.1823929977269,-2.979212892013127,0.0,,,,,,0.0,,,,3585.5888347989094,0
83cfa0fffffffff,-50.86734097828567,-69.66647569550379,0.0,,,,,,0.0,,,,8207.72187375841,0
838ec2fffffffff,-18.506256142669745,-85.97085899839672,0.0,,,,,,0.0,,,,9346.20307972981,0
839458fffffffff,-13.241670402950385,133.32800870176385,0.0,,,,,,35.0,20.523809523809522,35.0,998.2857142857143,833.6393734592801,0
83b6f1fffffffff,-22.834610196610676,-91.97445722066145,0.0,,,,,,0.0,,,,8558.002053023549,0
831618fffffffff,52.542046833772375,164.61187510486695,0.0,,,,,,10.0,55.0,70.0,979.3,3452.1772132146625,0
831612fffffffff,52.30049983438808,159.13524522130143,460.0,4.938565217391305,9.0,47.660760869565216,18.303692067237616,358.0,3.0,40.0,40.0,996.0,3115.3099372669617,0
839a88fffffffff,-7.849169684040753,-169.28843183461498,0.0,,,,,,0.0,,,,1103.9263090676059,0
83dd5cfffffffff,-57.426217625113345,-26.741700833984083,180.0,4.796,6.41,72.50182777777778,14.901187704413903,37704.0,0.0,,,,7584.106291570591,0
83e811fffffffff,-65.51064324744117,-86.14591632644338,0.0,,,,,,0.0,,,,6519.406709057895,0
834722fffffffff,34.847972997004746,-172.29909493346844,0.0,,,,,,0.0,,,,5160.857131929705,0
83c6aafffffffff,-39.07802615592744,-128.03809133934806,0.0,,,,,,1.0,32.5,32.5,996.0,4709.55394725178,0
837a04fffffffff,-0.9776781289648526,45.91255933232703,0.0,,,,,,0.0,,,,1229.9917734241255,0
838b25fffffffff,-18.712839107134357,-65.24240454012137,2.0,4.9,5.3,25.5,12.776572375596103,,0.0,,,,8744.522908523772,0
83b4acfffffffff,-25.063313185217467,-153.00108449238618,0.0,,,,,,5.0,41.5,65.0,988.7,2578.2738416118405,0
837160fffffffff,13.177900626723751,-164.72415931781123,0.0,,,,,,9.0,37.22222222222222,57.5,990.0,3417.3890784777304,0
83ceacfffffffff,-42.63253242743987,-73.93859537046279,16.0,4.891875000000001,6.07,34.8263125,14.011050522014816,24130.0,0.0,,,,8562.882116621715,0
836828fffffffff,10.060462683225731,118.91876987985336,0.0,,,,,,21.0,43.333333333333336,80.0,993.578947368421,462.44779269662047,0
83440dfffffffff,27.738688652885678,-87.73955912600087,0.0,,,,,,63.0,42.301587301587304,120.0,993.3333333333334,8929.441599744068,0
83bd33fffffffff,-39.73079192140269,39.56408083373331,0.0,,,,,,0.0,,,,2563.5742904011167,0
8306e5fffffffff,65.97530440911886,-38.870973732531844,4.0,4.65,4.8,10.0,12.408908943124072,,0.0,,,,4280.697457122545,0
834a4efffffffff,24.772017099938154,140.5771974175902,14.0,4.953571428571429,5.75,174.18921428571429,13.7232840066645,,102.0,50.58080808080808,90.0,985.7892156862745,1198.9933603882785,0
834f41fffffffff,13.151623881391016,147.94889320729436,7.0,4.957142857142856,6.1,18.83857142857143,13.980976290743351,1074.0,92.0,50.416666666666664,105.0,984.8333333333334,1895.9185295848165,0
83a030fffffffff,-20.5858851764292,-133.78528896548437,0.0,,,,,,4.0,45.0,50.0,988.25,4445.733548731669,0
83eb23fffffffff,-61.968764880315156,-155.0018211903247,8.0,5.05,5.7,12.875,13.780028249284623,,0.0,,,,3283.262674604152,0
83d9aafffffffff,-50.82399099599046,144.9433643735687,1.0,6.23,6.23,10.0,14.145,36523.0,0.0,,,,2841.527905045212,0
83572efffffffff,23.690864189543177,-32.42984067799345,0.0,,,,,,1.0,30.0,30.0,,4687.122917056357,0
838241fffffffff,-4.080453606478589,1.794278565754709,0.0,,,,,,0.0,,,,1501.2344130279137,0
83448afffffffff,30.201669308721648,-77.84351042601115,0.0,,,,,,50.0,42.65,120.0,999.6277777777777,8010.553232312011,0
83a89afffffffff,-17.33908438366905,-40.18804756745465,0.0,,,,,,0.0,,,,6153.467989385644,0
83c876fffffffff,-42.967884081800534,106.58184746467045,0.0,,,,,,0.0,,,,3925.3575683360423,0
83381dfffffffff,32.01335935987667,1.0309445238601076,1.0,3.9,3.9,0.0,10.649999999999999,,0.0,,,,1422.6998250676545,0
83c6c9fffffffff,-29.579012797122704,-131.02297935444685,0.0,,,,,,1.0,32.5,32.5,996.0,4802.454465796681,0
83d163fffffffff,-37.48846111109861,18.232350216246875,0.0,,,,,,0.0,,,,3802.04972641504,0
83a725fffffffff,-32.11546785022742,113.4624446817105,0.0,,,,,,0.0,,,,2651.8051520126983,0
837832fffffffff,1.0789105804002852,-137.6277045278884,0.0,,,,,,0.0,,,,4568.2004805733895,0
833836fffffffff,33.85284767923439,-5.114371763435117,257.0,3.168333333333333,5.36,8.103112840466926,13.214328748271662,,0.0,,,,1842.3671384122888,0
83ac6bfffffffff,-23.815637343910087,-0.5788865937189912,0.0,,,,,,0.0,,,,3552.7548518273784,0
838ae5fffffffff,-3.166806298540836,-64.39636526058591,0.0,,,,,,0.0,,,,8380.555187330154,0
83ca05fffffffff,-39.19169496938376,55.83504584279918,0.0,,,,,,3.0,40.0,40.0,990.0,1995.7293409490653,0
835992fffffffff,11.037566420586879,-2.9659738041820343,0.0,,,,,,0.0,,,,1572.6457519727242,0
831a06fffffffff,50.5330009130991,-46.14088812435758,0.0,,,,,,4.0,55.625,75.0,981.75,4659.332383866301,0
83b8b4fffffffff,-24.689732409861783,137.6171776593856,0.0,,,,,,1.0,30.0,30.0,995.0,2166.3290099015285,0
83bc2afffffffff,-34.75744050496564,30.373723263122564,0.0,,,,,,0.0,,,,2876.1412448493184,0
836ce1fffffffff,1.876374058000442,-94.4755181969406,3.0,4.766666666666667,5.3,10.0,12.801612233158242,,0.0,,,,9117.671418590524,0
83619afffffffff,16.990451815161453,81.04897970118847,0.0,,,,,,26.0,32.142857142857146,55.0,997.0,4156.881149310135,0
83ec4cfffffffff,-79.11321701898103,137.14284517760254,0.0,,,,,,0.0,,,,4872.56746487087,0
830ac1fffffffff,65.59773017905205,109.0250474354229,0.0,,,,,,0.0,,,,3920.6938499070466,0
833982fffffffff,30.79758294632996,-9.630746911656146,16.0,4.2444444444444445,6.0,2.625,13.810803028618412,24250.0,0.0,,,,2382.3247605752376,0
83c360fffffffff,-37.533102361016525,-67.57216700834589,0.0,,,,,,0.0,,,,9344.951158090305,0
833774fffffffff,40.77623401653102,-143.34524246651642,0.0,,,,,,0.0,,,,7097.975055283285,0
838c4afffffffff,-9.750999638533607,94.89817344600492,0.0,,,,,,63.0,35.35087719298246,105.0,994.1916666666667,1671.5949956198397,0
83be35fffffffff,-35.76485919163945,157.60856530810855,0.0,,,,,,0.0,,,,1696.9991259835751,0
